name,ABC,ABCGG,nAcid,nBase,nAromAtom,nAromBond,BalabanJ,BertzCT,ECIndex,fragCpx,fMF,Kier1,Kier2,Kier3,VMcGowan,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA
COC(=O)C(=C/c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1cc2c(s1)-c1sc(cc1[Si]2(C)C)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,50.44893667645218,35.848379301729054,0,0,40,40,0.7494408378157587,3097.1524045543174,3444,1135.15,0.41414141414141414,48.040468161079154,19.7789780521262,9.411367852926295,685.0500000000019,10,0.14084507042253522,14.377239999999972,274.42,100.18,326.1000000000001
Cc1ccc(s1)-c1ccc(s1)-c1cnc(-c2cc3c(s2)-c2sc(cc2[Si]3(C)C)-c2ccc(-c3cc4c(s3)-c3sc(cc3[Si]4(C)C)-c3ncc(-c4ccc(s4)-c4ccc(C)s4)c4nsnc34)c3nsnc23)c2nsnc12,63.31750353543128,40.919803800147854,0,0,67,70,0.5430641598908781,4398.314557922584,4912,2550.21,0.6330275229357798,50.7037037037037,19.28436598366668,8.14661598250122,786.3900000000023,8,0.08888888888888889,16.541539999999987,335.3010000000004,103.12,413.7600000000001
Cc1ccc(s1)-c1ccc(s1)-c1cnc(-c2cc3c(s2)-c2sc(cc2[Si]3(C)C)-c2cnc(-c3cc4c(s3)-c3sc(cc3[Si]4(C)C)-c3ncc(-c4cc5c(s4)-c4sc(cc4[Si]5(C)C)-c4ncc(-c5ccc(s5)-c5ccc(C)s5)c5nsnc45)c4nsnc34)c3nsnc23)c2nsnc12,82.28048384286764,50.37317156232305,0,0,86,90,0.4322671970066174,6029.72204770505,8130,4377.29,0.6402877697841727,65.30440499671269,24.513354459031238,10.226851851851851,1008.4900000000011,10,0.08547008547008547,19.596240000000027,430.67600000000056,154.68,550.0400000000001
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,56.368356827699344,42.06257453406533,0,0,42,44,0.7382130125119903,3567.9026029905262,3076,1844.16,0.5686274509803921,47.695625,18.383219954648528,7.523116165373579,689.0600000000018,8,0.1,13.90263999999997,287.33200000000033,81.24000000000001,307.16
Cc1ccc(s1)-c1ccc(s1)-c1cc(F)c(-c2cc3c(-c4ccc(C)s4)c4sc(cc4c(-c4ccc(C)s4)c3s2)-c2c(F)cc(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,54.92098521156034,39.46360911968376,0,0,60,64,0.7534017263169236,3745.881051337988,3108,1794.16,0.6382978723404256,45.833333333333336,18.488888888888887,8.14442620881202,673.6200000000016,8,0.10256410256410256,19.342280000000024,288.76800000000037,51.56,333.96000000000004
Cc1ccc(s1)-c1ccc(s1)-c1cnc(-c2cc3c(s2)-c2sc(cc2[Si]3(C)C)-c2cnc(-c3cc4c(s3)-c3sc(cc3[Si]4(C)C)-c3ncc(-c4ccc(s4)-c4ccc(C)s4)c4nsnc34)c3nsnc23)c2nsnc12,63.31750353543128,40.919803800147854,0,0,67,70,0.5430641598908781,4400.969373934581,4912,2550.22,0.6388888888888888,50.7037037037037,19.28436598366668,8.14661598250122,782.2800000000021,8,0.08888888888888889,15.936539999999981,333.0960000000004,116.01,426.6500000000001
CC(C)[Si](C#Cc1c2cc(sc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc(sc12)-c1c(F)cc(-c2ccc(s2)-c2ccc(C)s2)c2nsnc12)-c1c(F)cc(-c2ccc(s2)-c2ccc(C)s2)c2nsnc12)(C(C)C)C(C)C,62.79717390896548,47.241411269611405,0,0,50,54,0.898218019694257,3872.8683645998326,3496,1738.16,0.36231884057971014,59.71875,24.04584775086505,10.83,880.8600000000021,12,0.13636363636363635,22.407440000000047,348.5200000000008,51.56,277.48
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1sc(C=C2C(=O)c3ccccc3C2=O)cc1C)-c1sc(C=C2C(=O)c3ccccc3C2=O)cc1C,49.48291056155033,35.61277069071839,0,0,44,46,0.8160719129729539,3098.3370822161123,2460,1360.1,0.5777777777777777,42.624489795918365,17.016117969821675,7.49015625,609.9800000000016,6,0.08571428571428572,15.188879999999966,255.5679999999995,68.28,237.72000000000003
Cn1c(-c2cccs2)c2c(c(-c3ccc(s3)-c3cc4ccc5cc(cc6ccc(c3)c4c56)-c3ccc(s3)-c3n(C)c(=O)c4c(-c5cccs5)n(C)c(=O)c34)n(C)c2=O)c1=O,49.90693654109772,34.05201878445294,0,0,36,39,0.683109036107384,3121.691133772311,2924,1501.12,0.5777777777777777,41.432255504860144,15.822385204081632,6.333333333333333,582.4600000000016,6,0.08450704225352113,10.296799999999992,244.16999999999962,81.24000000000001,194.20000000000002
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3cc4ccccc4o3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3cc4ccccc4o3)n(C)c(=O)c12,71.7629455557239,49.19910583525678,0,0,60,64,0.5750173224924554,4900.176273509933,5370,3094.18,0.59375,59.72222222222222,23.428125,9.836871808653587,848.4000000000009,10,0.09803921568627451,18.72904,357.7480000000007,107.52000000000001,333.44000000000005
Cc1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2ccc(o2)-c2cc3c(s2)-c2cc4c(cc2C3(C)C)-c2sc(cc2C4(C)C)-c2ccc(o2)-c2c(F)c(F)c(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,63.63374239083635,42.69233450799732,0,0,64,66,0.5686082762430427,4309.475842328129,4914,2400.18,0.6,52.77777777777778,19.80613425925926,8.411497348708021,738.5800000000021,8,0.08888888888888889,20.372840000000032,308.1040000000004,77.84,303.76000000000005
Cn1c(-c2ccc(s2)C#Cc2ccc(cc2)-n2c3ccccc3c3ccccc23)c2c(c(-c3ccc(s3)C#Cc3ccc(cc3)-n3c4ccccc4c4ccccc34)n(C)c2=O)c1=O,52.540445153998455,33.21786100594215,0,0,48,52,0.6017462422748309,3454.464494030584,3590,1593.08,0.6122448979591837,45.1584,19.305803571428573,8.307964852607709,624.9400000000021,4,0.05333333333333334,11.86979999999998,261.5399999999997,50.48,106.96
CN1C(=S)S\\C(=C\\c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2ccc(s2)-c2ccc(s2)-c2cc(C)c(s2)-c2ccc(s2)-c2sc(\\C=C3\\SC(=S)N(C)C3=O)cc2C)C1=O,50.61099751481864,35.868431409566206,0,0,40,40,0.6519310983557983,3002.877631789022,3562,1259.16,0.5531914893617021,45.76512596707003,18.82716049382716,9.193213296398891,683.7000000000015,9,0.1267605633802817,16.743279999999984,288.3300000000004,40.620000000000005,381.32000000000005
CN1C(=O)\\C(=C2\\C(=O)N(C)c3cc(ccc23)-c2ccc(s2)-c2n(C)c(=O)c3c(-c4cccs4)n(C)c(=O)c23)c2ccc(cc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,54.34449574006242,39.383793047962826,0,0,32,32,0.6821440792567899,3260.760187190205,3404,1639.16,0.54,47.031539888682744,17.88766460628863,7.14814404432133,638.0400000000017,6,0.07792207792207792,8.263000000000007,260.5419999999997,121.86000000000001,234.82000000000005
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccc(cc3)N(c3ccccc3)c3ccccc3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccc(cc3)N(c3ccccc3)c3ccccc3)n(C)c(=O)c12,87.15753428374852,56.02315878478874,0,0,78,80,0.4951573038780549,5761.80959322139,8080,4246.18,0.5783132530120482,76.00481269510927,32.13218650973291,14.008953271968211,1073.7000000000003,16,0.12903225806451613,24.176240000000053,447.57000000000113,87.72,313.64000000000004
Cc1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2ccc(s2)-c2cc3c(-c4cc(C)c(C)s4)c4sc(cc4c(-c4cc(C)c(C)s4)c3s2)-c2ccc(s2)-c2c(F)c(F)c(-c3ccc(s3)-c3ccc(C)s3)c3nc(C)c(C)nc23)c2nc(C)c(C)nc12,70.94805165039506,49.08418009477217,0,0,72,76,0.661016422511172,4910.864719252565,4926,2690.18,0.5454545454545454,62.135,24.644970414201183,11.070850661625709,883.2400000000011,10,0.1,24.80500000000006,367.9780000000007,51.56,333.96000000000004
Cc1cc2sc(cc2s1)-c1cc(F)c(-c2cc3sc4-c5cc6c(cc5C(c4c3s2)(c2ccc(C)cc2)c2ccc(C)cc2)-c2sc3cc(sc3c2C6(c2ccc(C)cc2)c2ccc(C)cc2)-c2c(F)cc(-c3cc4sc(C)cc4s3)c3nsnc23)c2nsnc12,75.77921156305027,49.33897983754175,0,0,80,86,0.6642152077719878,5373.893549356913,4904,3654.16,0.6119402985074627,61.11882716049383,23.296917252568957,9.380262864780574,903.6200000000015,8,0.07407407407407407,24.32372000000004,386.11800000000045,51.56,333.96000000000004
COC(=O)C(=C\\c1sc(cc1C)-c1ccc(s1)-c1cc(C)c(s1)-c1cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3sc(cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2s1)-c1sc(cc1C)-c1ccc(s1)-c1cc(C)c(\\C=C(/C#N)C(=O)OC)s1)\\C#N,67.33947442460692,50.22248101906826,0,0,42,44,0.93821486963404,4018.9047057082207,4518,1526.16,0.26582278481012656,70.32028066998642,29.744098393175957,14.35271051857661,998.1000000000022,16,0.1702127659574468,23.01964000000004,383.09800000000115,100.18,326.1000000000001
COc1ccc(cc1F)-c1c2cc(oc2c(-c2ccc(OC)c(F)c2)c2cc(oc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,60.53011728577885,43.971653899995424,0,0,44,46,0.767745532372676,3812.1716261212573,3288,1994.18,0.5454545454545454,53.31882098431585,21.075517932724438,8.673390517485155,698.4200000000014,10,0.11627906976744186,12.521199999999979,283.90200000000027,125.98000000000002,238.94000000000005
Cn1c(-c2cccs2)c2c(c(-c3ccc(s3)-c3ccc(cc3)-c3n(C)c(=O)c4c(-c5ccc(cc5)-c5ccc(s5)-c5n(C)c(=O)c6c(-c7cccs7)n(C)c(=O)c56)n(C)c(=O)c34)n(C)c2=O)c1=O,55.75870930243552,39.801867352685676,0,0,32,32,0.6479397558482489,3309.5327214839317,3738,1685.16,0.5384615384615384,48.91075148213427,18.981009365244535,7.6806640625,661.9200000000018,8,0.10126582278481013,8.465800000000012,266.28799999999984,121.85999999999999,234.82000000000002
Cc1ccc(s1)-c1ccc(s1)-c1cnc(-c2cc3c(s2)-c2sc(cc2[Si]3(C)C)-c2ccc(-c3cc4c(s3)-c3sc(cc3[Si]4(C)C)-c3ncc(-c4ccc(s4)-c4ccc(C)s4)c4nsnc34)c3nonc23)c2nsnc12,63.31750353543128,40.919803800147854,0,0,67,70,0.5430641598908781,4403.149024778721,4912,2550.21,0.6330275229357798,50.7037037037037,19.28436598366668,8.14661598250122,775.9100000000022,8,0.08888888888888889,16.07303999999998,329.6900000000004,116.26,398.6600000000001
CN1C(=S)S\\C(=C\\c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2sc(-c3cc(C)c(s3)-c3ccc(s3)-c3sc(\\C=C4\\SC(=S)N(C)C4=O)cc3C)c3c2C(=O)c2c(C)sc(C)c2C3=O)C1=O,55.63434315141024,40.509046910569886,0,0,40,40,0.7431696505916233,3424.06442599286,3432,1528.18,0.5294117647058824,50.172912557527944,19.608438591776405,8.936371670243656,732.3400000000014,8,0.10256410256410256,16.468519999999973,305.67500000000047,74.76,415.46000000000004
COc1ccc(-c2ccc(s2)-c2n(C)c(=O)c3c(-c4ccc(s4)-c4ccc(OC)c(OC)c4OC)n(C)c(=O)c23)c(OC)c1OC,35.73164286360088,28.588489054687948,0,0,22,22,1.1464181189512035,1813.9781353074775,1574,531.12,0.38461538461538464,35.813148788927336,15.083102493074792,6.186682520808561,464.1800000000014,10,0.19607843137254902,6.261600000000007,178.2019999999996,96.00000000000001,152.48000000000002
Cn1c(-c2cccs2)c2c(c(-c3ccc(s3)C#Cc3ccc(s3)-c3n(C)c(=O)c4c(-c5cccs5)n(C)c(=O)c34)n(C)c2=O)c1=O,37.46209528137907,29.80000956581393,0,0,20,20,0.8713376942510233,2093.0369058273204,1750,739.12,0.5588235294117647,33.16126735493058,12.956573468173707,5.327872,454.44000000000113,4,0.07547169811320754,5.465200000000006,182.01599999999974,81.24000000000001,194.20000000000002
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc2cc3sc(cc3cc2s1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,51.139764811042696,35.433169299384026,0,0,42,44,0.7293869745776067,3235.4295036693993,3632,1152.14,0.42,49,20.762345679012345,10.149065096952908,684.3600000000018,10,0.1388888888888889,16.49747999999997,276.7200000000001,100.18,326.1000000000001
Cn1c(-c2cccs2)c2c(c(-c3ccc(s3)-c3ccc4cc5cc(ccc5cc4c3)-c3ccc(s3)-c3n(C)c(=O)c4c(-c5cccs5)n(C)c(=O)c34)n(C)c2=O)c1=O,47.90693654109772,33.37965575064053,0,0,34,36,0.6874517643719026,2945.8233140602306,2838,1318.12,0.5681818181818182,40.7530276816609,15.908864364542541,6.572168876695626,569.4400000000015,6,0.08823529411764706,9.7058,235.4779999999996,81.24000000000001,194.20000000000002
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc2c(-c3ccc(C)s3)c3sc(cc3c(-c3ccc(C)s3)c2s1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,61.015398660017425,43.90135741081383,0,0,52,54,0.7595041250944844,3997.1093972742947,4168,1696.16,0.43333333333333335,57.80151433207139,24.301775147928993,11.55474621343508,819.0400000000016,12,0.13953488372093023,20.571320000000025,332.8200000000006,100.18,382.5800000000001
Cc1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2cc3c(s2)-c2cc4c(cc2C3(C)C)-c2sc(cc2C4(C)C)-c2ccc(s2)-c2n(C)c(=O)c3c(-c4ccc(s4)-c4cc5c(s4)-c4cc6c(cc4C5(C)C)-c4sc(cc4C6(C)C)-c4c(F)c(F)c(-c5ccc(s5)-c5ccc(C)s5)c5nsnc45)n(C)c(=O)c23)c2nsnc12,92.76443393472869,58.283875212972035,0,0,80,82,0.42039774508039746,6586.555423556955,9906,5171.24,0.5542168674698795,76.15581842549967,27.25,11.18763670264262,1095.1400000000006,10,0.07633587786259542,27.11184000000006,456.03000000000065,92.18,431.06000000000006
COC(=O)c1ccc(o1)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccc(o3)C(=O)OC)n(C)c(=O)c12,31.86954223404349,25.748920997739766,0,0,20,20,1.104169697958385,1665.9817072450005,1354,465.12,0.4666666666666667,30.044444444444444,12.179065743944637,5.3428,379.6400000000009,6,0.13333333333333333,4.969200000000004,146.10099999999977,119.5,175.98000000000002
COc1c2cc(sc2c(OC)c2cc(sc12)-c1ccc(-c2cc3n(C)c4cc(C)sc4c3s2)c2nsnc12)-c1ccc(-c2cc3n(C)c4cc(C)sc4c3s2)c2nsnc12,50.29780446687918,34.07566217749127,0,0,52,60,0.6689149351685794,3637.401477702155,3000,1644.16,0.5909090909090909,40.289351851851855,15.272083718067098,6.051887387956066,601.7600000000014,6,0.08333333333333333,14.96323999999998,262.9499999999998,79.88000000000001,305.80000000000007
COC(=O)C(=C\\c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1cc2c(-c3ccc(OC)c(F)c3)c3sc(cc3c(-c3ccc(OC)c(F)c3)c2s1)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,63.62504618528125,44.373878597663385,0,0,54,56,0.7829767548822574,4140.239413437367,4330,1780.18,0.4426229508196721,61.6395061728395,26.767431499220315,12.7080078125,821.1800000000015,14,0.15555555555555556,19.51004000000001,331.13800000000055,118.64000000000001,344.56000000000006
Cn1c(-c2ccc(s2)-c2ccc3n(C)c4c5c6ccccc6n(C)c5c5c6ccccc6n(C)c5c4c3c2)c2c(c(-c3ccc(s3)-c3ccc4n(C)c5c6c7ccccc7n(C)c6c6c7ccccc7n(C)c6c5c4c3)n(C)c2=O)c1=O,69.1159037234058,45.83655819371224,0,0,64,76,0.5664557267361842,5371.859915507049,4534,3159.12,0.5454545454545454,54.892561983471076,20.25,7.479289940828402,788.3600000000016,4,0.04040404040404041,16.07939999999997,342.7880000000008,70.2,126.67999999999999
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,56.368356827699344,42.06257453406533,0,0,42,44,0.7382130125119903,3567.9026029905262,3076,1844.16,0.5686274509803921,47.695625,18.383219954648528,7.523116165373579,689.0600000000018,8,0.1,13.90263999999997,287.33200000000033,81.24000000000001,307.16
N#CC(C#N)=C(C(=C(C#N)C#N)c1ccc(C#Cc2cccnc2)c2nsnc12)c1ccc(cc1)N(c1ccccc1)c1ccccc1,37.03181814316831,28.03993081903027,0,0,33,34,1.187925358980194,2354.428899347093,1584,553.09,0.5588235294117647,37.74724101103595,19.184413580246915,9.152249134948097,471.00000000000125,6,0.11320754716981132,8.257620000000005,185.04899999999967,137.07,165.31
CN1C(=O)S\\C(=C/c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2cc3c(-c4ccc(C)s4)c4sc(cc4c(-c4ccc(C)s4)c3s2)-c2cc(C)c(s2)-c2ccc(s2)-c2sc(\\C=C3/SC(=O)N(C)C3=O)cc2C)C1=O,62.567511592833114,43.81189459622676,0,0,52,54,0.6581177015274982,4016.4889912466065,4336,2044.18,0.5517241379310345,55.20402892561984,22.204801038062282,10.405768429820908,810.4400000000015,10,0.11363636363636363,21.126720000000038,339.60200000000054,74.76,407.7600000000001
Cn1c(-c2ccc(s2)C#Cc2ccc(cc2)N(c2ccccc2)c2ccccc2)c2c(c(-c3ccc(s3)C#Cc3ccc(cc3)N(c3ccccc3)c3ccccc3)n(C)c2=O)c1=O,51.368872278744654,33.434642361452624,0,0,46,46,0.6761310268336991,2922.9103491459105,3474,1297.08,0.5882352941176471,47.66672921748921,22.390162721893493,10.705076698319942,646.6600000000022,8,0.1095890410958904,12.615199999999975,262.2279999999996,47.1,103.58
COc1cc(-c2ccc(s2)-c2n(C)c(=O)c3c(-c4ccc(s4)-c4cc5ccc6cccc7ccc(c4)c5c67)n(C)c(=O)c23)c(OC)cc1-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3cc4ccc5cccc6ccc(c3)c4c56)n(C)c(=O)c12,71.46328572720176,44.54643142991891,0,0,58,64,0.5198778491336126,4933.30070869089,6004,3094.14,0.5606060606060606,59.72222222222222,23.428125,9.522112382934443,830.7600000000008,10,0.09803921568627451,16.545399999999976,351.8500000000007,99.69999999999999,212.66
COc1c2cc(sc2c(OC)c2cc(sc12)-c1sc(cc1C)-c1sc(cc1C)-c1nnc(nn1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1ccc(C)s1)-c1sc(cc1C)-c1sc(cc1C)-c1nnc(nn1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1ccc(C)s1,72.16734670092272,45.46567082734161,0,0,74,76,0.5026648895459451,4836.4440455715,6942,2748.22,0.5362318840579711,64.02076124567473,26.44033530571992,12.308324849244263,932.3800000000012,14,0.13725490196078433,22.996400000000044,384.0440000000007,121.58000000000001,460.4600000000001
Cn1c(-c2cccs2)c2c(c(-c3ccc(\\C=C\\c4ccc(s4)-c4n(C)c(=O)c5c(-c6cccs6)n(C)c(=O)c45)s3)n(C)c2=O)c1=O,37.462095281379064,29.800009565813927,0,0,20,20,0.8713376942510233,2035.3666540534346,1750,739.12,0.5428571428571428,33.16126735493058,12.956573468173707,5.327872,458.7400000000011,6,0.11320754716981132,6.2358000000000064,184.96399999999971,81.24000000000001,194.20000000000002
Cc1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2cc3c(s2)-c2cc4c(cc2C3(C)C)-c2sc(cc2C4(C)C)-c2ccc(s2)-c2n(C)c(=O)c3c(-c4ccc(s4)-c4cc5c(s4)-c4cc6c(cc4C5(C)C)-c4sc(cc4C6(C)C)-c4c(F)c(F)c(-c5ccc(s5)-c5ccc(C)s5)c5nsnc45)n(C)c(=O)c23)c2nsnc12,92.76443393472869,58.283875212972035,0,0,80,82,0.42039774508039746,6586.555423556955,9906,5171.24,0.5542168674698795,76.15581842549967,27.25,11.18763670264262,1095.1400000000006,10,0.07633587786259542,27.11184000000006,456.03000000000065,92.18,431.06000000000006
Cc1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1cc(F)c(-c2ccc3c(c2)n(C)c2c4ccc(cc4n(C)c32)-c2c(F)cc(-c3ccc(s3)-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,58.335198773933435,38.12876000769939,0,0,64,69,0.5865793172594715,4142.320247895454,4382,2059.16,0.6274509803921569,48.37712294962984,19.4736328125,8.40407986111111,697.7800000000021,8,0.0963855421686747,18.432640000000006,298.98800000000045,61.42,287.34000000000003
COC(=O)C(=C\\c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1cc2c(-c3ccc(OC)cc3)c3sc(cc3c(-c3ccc(OC)cc3)c2s1)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,62.07293325246556,42.791539334282994,0,0,54,56,0.7662665874538291,3986.923852185811,4248,1738.16,0.4426229508196721,59.71875,26.316686390532546,12.521678806798473,817.6600000000018,14,0.1590909090909091,19.231840000000005,331.2220000000006,118.64000000000001,344.56000000000006
COc1c2cc(sc2c(OC)c2cc(sc12)-c1sc(cc1C)-c1cc(C)c(C=C2C(=O)c3ccccc3C2=O)s1)-c1sc(cc1C)-c1cc(C)c(C=C2C(=O)c3ccccc3C2=O)s1,52.23045745725675,36.21262148376439,0,0,44,46,0.6929089375918853,3243.508576577285,3344,1444.12,0.5306122448979592,46.387143900657414,18.634349030470915,8.11363321799308,649.9000000000023,8,0.10810810810810811,15.206079999999968,268.6719999999998,86.74000000000001,256.18
COc1cc(-c2ccc(s2)-c2cc(F)c(-c3ccc(C)s3)c3nsnc23)c(OC)cc1-c1ccc(s1)-c1cc(F)c(-c2ccc(C)s2)c2nsnc12,42.216924237839436,31.52463244217538,0,0,44,46,0.8262598385916637,2616.2339223361196,2248,948.14,0.5789473684210527,37.57,15.74074074074074,7.030532598714417,520.1200000000013,8,0.13333333333333333,12.856239999999982,215.00599999999966,70.02000000000001,239.46000000000004
CN1C(=S)S\\C(=C/c2ccc(s2)-c2ccc(s2)-c2ccc(s2)-c2cc3c(s2)-c2cc4c(cc2C3(c2ccc(C)cc2)c2ccc(C)cc2)-c2sc(cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)-c2ccc(s2)-c2ccc(s2)-c2ccc(\\C=C3/SC(=S)N(C)C3=O)s2)C1=O,77.65484541202501,50.661088159141244,0,0,70,70,0.6266056266870431,4948.736888280546,5762,3358.16,0.5753424657534246,67.1905785123967,27.237093425605536,11.938495876991754,994.0600000000011,12,0.10909090909090909,23.802480000000035,417.50200000000063,40.620000000000005,381.32000000000005
Cc1cc(sc1-c1nc2sc(nc2s1)-c1sc(cc1C)-c1cc(F)c(-c2cc(C)c(s2)-c2nc3sc(nc3s2)-c2sc(cc2C)-c2ccc(cc2)N(c2ccccc2)c2ccccc2)c2nc(-c3ccccc3)c(nc12)-c1ccccc1)-c1ccc(cc1)N(c1ccccc1)c1ccccc1,82.89366608668178,48.709460596431214,0,0,94,97,0.4959938752312474,5934.147778770219,7533,3824.17,0.6153846153846154,72.53662740591784,32.37217598097503,15.123456790123457,1026.4399999999998,16,0.13559322033898305,26.99058000000007,431.37800000000135,83.82,309.74
CC(C)[Si](C#Cc1c2cc(sc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc(sc12)-c1sc(cc1C)-c1ccc(s1)-c1cc(C)c(\\C=C2\\SC(=O)N(C)C2=O)s1)-c1sc(cc1C)-c1ccc(s1)-c1cc(C)c(\\C=C2/SC(=O)N(C)C2=O)s1)(C(C)C)C(C)C,70.44370029023833,51.561399607338785,0,0,42,44,0.8050421050995445,4145.462818462717,4784,1948.18,0.3375,69.35360266555602,27.850242382271468,13.22826361417389,1017.6800000000014,14,0.14285714285714285,24.191880000000058,399.35400000000107,74.76,351.2800000000001
Cc1ccsc1C#Cc1c2ccccc2c(C#Cc2ccc(cc2)C#Cc2ccc(s2)-c2n(C)c(=O)c3c(-c4ccc(s4)C#Cc4ccc(cc4)C#Cc4c5ccccc5c(C#Cc5sccc5C)c5ccccc45)n(C)c(=O)c23)c2ccccc12,69.64890727291822,42.15358084018828,0,0,60,64,0.5029078460388349,4920.446568012197,6522,2491.08,0.6153846153846154,63.396592184470975,28.92361111111111,13.536612426035504,865.7400000000007,2,0.020202020202020204,16.627439999999975,357.8020000000007,40.620000000000005,153.57999999999998
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc2c3cc(C)sc3c3cc(sc3c2s1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,54.622928058637086,38.84155982080925,0,0,45,48,0.7496970980259314,3629.5663125964597,3695,1373.15,0.42452830188679247,51.48456738067128,21.32018408941486,10.03188775510204,727.8200000000016,10,0.12987012987012986,18.020599999999995,296.84000000000054,100.18,354.3400000000001
CN1C(=S)S\\C(=C/c2cc3c(s2)-c2sc(cc2[Si]3(C)C)-c2cc3c(-c4ccc(C)s4)c4sc(cc4c(-c4ccc(C)s4)c3s2)-c2cc3c(s2)-c2sc(\\C=C4/SC(=S)N(C)C4=O)cc2[Si]3(C)C)C1=O,56.94321463653279,39.317947267441326,0,0,42,44,0.7243322955622044,3565.9498819101086,3246,1844.18,0.5384615384615384,47.695625,17.269349112426035,7.523116165373579,752.3200000000014,6,0.075,15.037839999999974,321.9320000000005,40.620000000000005,381.32000000000005
CN1C(=S)S\\C(=C\\c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2cc3c(s2)-c2sc(cc2P3(=O)c2ccccc2)-c2cc(C)c(s2)-c2ccc(s2)-c2sc(\\C=C3\\SC(=S)N(C)C3=O)cc2C)C1=O,57.57527504978629,39.603947927911804,0,0,46,46,0.6573360737007974,3613.14554297642,3936,1731.18,0.5619047619047619,50.795610425240056,20.096749811035526,9.150756143667296,759.9500000000018,9,0.1111111111111111,16.69607999999998,321.2805000000005,57.690000000000005,408.20000000000005
